customer_id,signup_date,country,age,gender,segment
CUST_00560,2024-03-28,France,57,M,At-Risk
CUST_00561,2024-05-28,USA,28,M,Regular
CUST_00562,2023-06-05,Japan,18,F,New
CUST_00563,2023-04-10,USA,43,F,Regular
CUST_00564,2023-01-11,USA,24,M,At-Risk
CUST_00565,2023-09-13,Australia,49,M,New
CUST_00566,2024-03-06,USA,33,M,Regular
CUST_00567,2023-10-14,France,45,M,VIP
CUST_00568,2023-11-16,Brazil,54,M,New
CUST_00569,2024-10-22,Canada,23,M,Regular
CUST_00570,2023-09-12,Japan,31,M,New
CUST_00571,2024-01-11,Japan,37,F,Regular
CUST_00572,2024-07-26,USA,56,F,VIP
CUST_00573,2023-10-17,Canada,30,F,New
CUST_00574,2024-03-30,France,30,M,VIP
CUST_00575,2024-09-21,France,43,M,VIP
CUST_00576,2024-11-24,USA,31,M,New
CUST_00577,2023-04-18,France,39,M,Regular
CUST_00578,2024-11-07,Japan,19,M,New
CUST_00579,2023-12-26,Australia,64,F,At-Risk
CUST_00580,2023-07-08,UK,21,F,Regular
CUST_00581,2023-12-02,USA,34,M,Regular
CUST_00582,2024-12-16,UK,37,M,Regular
CUST_00583,2023-12-26,Canada,60,F,Regular
CUST_00584,2023-08-28,France,22,M,At-Risk
CUST_00585,2024-04-07,UK,61,F,Regular
CUST_00586,2023-06-25,USA,47,Other,At-Risk
CUST_00587,2023-02-25,UK,43,Other,Regular
CUST_00588,2023-04-05,UK,26,M,New
CUST_00589,2023-04-04,Australia,44,M,At-Risk
CUST_00590,2023-04-21,France,29,M,Regular
CUST_00591,2023-04-12,USA,53,F,Regular
CUST_00592,2024-04-12,Germany,26,F,At-Risk
CUST_00593,2023-05-13,USA,36,F,New
CUST_00594,2023-09-10,Japan,31,F,Regular
CUST_00595,2024-10-16,UK,26,F,New
CUST_00596,2023-12-12,UK,46,F,Regular
CUST_00597,2024-05-02,UK,44,F,VIP
CUST_00598,2023-05-06,France,52,F,At-Risk
CUST_00599,2023-05-21,France,18,F,Regular
CUST_00600,2023-01-30,France,50,M,VIP
CUST_00601,2023-05-04,USA,68,F,At-Risk
CUST_00602,2023-07-23,USA,32,M,Regular
CUST_00603,2023-05-10,USA,60,M,New
CUST_00604,2023-03-06,France,34,F,Regular
CUST_00605,2023-03-30,USA,21,F,At-Risk
CUST_00606,2023-12-03,Germany,34,F,At-Risk
CUST_00607,2023-05-31,Canada,50,M,Regular
CUST_00608,2023-09-23,Canada,27,F,At-Risk
CUST_00609,2024-01-03,UK,30,M,New
CUST_00610,2024-05-18,UK,45,F,New
CUST_00611,2023-01-29,USA,38,M,At-Risk
CUST_00612,2024-08-06,France,45,F,New
CUST_00613,2024-04-03,Canada,40,F,New
CUST_00614,2023-03-01,USA,43,M,Regular
CUST_00615,2024-09-29,UK,32,F,Regular
CUST_00616,2024-11-03,Canada,40,F,Regular
CUST_00617,2023-02-14,Canada,26,M,New
CUST_00618,2023-07-22,USA,53,M,At-Risk
CUST_00619,2024-08-11,Germany,30,M,At-Risk
CUST_00620,2024-06-30,USA,51,M,New
CUST_00621,2023-05-15,USA,35,F,Regular
CUST_00622,2023-06-02,Australia,40,F,Regular
CUST_00623,2023-09-28,Canada,32,M,Regular
CUST_00624,2023-12-20,Brazil,25,M,New
CUST_00625,2024-03-27,USA,18,F,Regular
CUST_00626,2023-09-27,Canada,25,M,New
CUST_00627,2023-12-04,UK,34,M,New
CUST_00628,2024-06-29,USA,40,M,Regular
CUST_00629,2023-01-27,Germany,50,F,Regular
CUST_00630,2023-07-04,USA,32,F,Regular
CUST_00631,2024-06-04,Brazil,27,F,VIP
CUST_00632,2024-10-15,Germany,20,M,New
CUST_00633,2024-01-09,USA,43,F,VIP
CUST_00634,2024-01-24,USA,54,F,New
CUST_00635,2023-03-20,USA,53,F,Regular
CUST_00636,2023-11-23,USA,46,M,VIP
CUST_00637,2024-01-24,Germany,45,F,Regular
CUST_00638,2023-06-27,Canada,58,F,Regular
CUST_00639,2023-07-16,USA,41,M,Regular
CUST_00640,2023-10-03,USA,45,M,At-Risk
CUST_00641,2023-01-15,Germany,34,F,Regular
CUST_00642,2023-08-24,Brazil,21,F,VIP
CUST_00643,2023-06-04,USA,29,F,At-Risk
CUST_00644,2023-08-28,USA,37,F,Regular
CUST_00645,2023-03-29,Germany,38,F,Regular
CUST_00646,2024-10-12,USA,61,M,New
CUST_00647,2024-03-09,USA,38,M,New
CUST_00648,2024-05-10,Brazil,52,F,Regular
CUST_00649,2024-07-30,France,32,M,VIP
CUST_00650,2023-12-30,Germany,34,M,Regular
CUST_00651,2023-03-05,Brazil,22,F,At-Risk
CUST_00652,2024-01-28,France,29,F,New
CUST_00653,2024-03-04,USA,44,M,Regular
CUST_00654,2024-06-28,UK,38,M,Regular
CUST_00655,2023-11-12,USA,49,M,Regular
CUST_00656,2023-04-04,USA,40,M,VIP
CUST_00657,2023-07-27,France,33,F,New
CUST_00658,2023-09-23,Canada,63,M,New
CUST_00659,2024-04-16,Japan,36,F,Regular
CUST_00660,2024-02-21,France,51,F,Regular
CUST_00661,2023-09-17,USA,33,F,VIP
CUST_00662,2024-12-21,USA,46,M,At-Risk
CUST_00663,2024-03-18,Brazil,49,F,New
CUST_00664,2023-06-23,Germany,40,M,Regular
CUST_00665,2023-03-16,Germany,18,M,Regular
CUST_00666,2023-04-22,Brazil,38,F,At-Risk
CUST_00667,2023-06-29,France,52,F,At-Risk
CUST_00668,2023-04-28,Canada,44,F,Regular
CUST_00669,2023-05-17,USA,43,M,Regular
CUST_00670,2023-07-28,Brazil,18,M,New
CUST_00671,2023-05-07,Canada,29,Other,New
CUST_00672,2024-10-16,USA,42,F,Regular
CUST_00673,2023-02-28,France,42,F,Regular
CUST_00674,2024-01-18,USA,52,F,Regular
CUST_00675,2023-10-27,Australia,36,M,Regular
CUST_00676,2024-12-18,USA,42,F,Regular
CUST_00677,2023-03-23,Germany,38,M,Regular
CUST_00678,2023-10-18,USA,26,F,New
CUST_00679,2024-12-08,France,18,F,New
CUST_00680,2024-09-23,USA,43,F,New
CUST_00681,2024-08-19,USA,40,F,At-Risk
CUST_00682,2023-07-08,UK,30,M,New
CUST_00683,2023-05-05,Australia,18,F,VIP
CUST_00684,2024-05-03,USA,45,M,New
CUST_00685,2024-11-09,USA,34,M,Regular
CUST_00686,2024-02-11,Brazil,44,M,At-Risk
CUST_00687,2024-02-22,Germany,60,F,Regular
CUST_00688,2023-07-24,Australia,18,M,New
CUST_00689,2024-07-15,USA,29,M,New
CUST_00690,2023-05-17,France,35,F,At-Risk
CUST_00691,2023-08-25,USA,55,F,Regular
CUST_00692,2023-11-07,USA,18,M,Regular
CUST_00693,2024-01-06,France,61,M,Regular
CUST_00694,2023-06-26,Germany,39,F,New
CUST_00695,2023-03-25,Brazil,36,F,New
CUST_00696,2024-03-21,USA,35,M,Regular
CUST_00697,2023-07-30,UK,32,F,Regular
CUST_00698,2024-02-29,UK,50,F,New
CUST_00699,2023-04-23,Japan,25,F,VIP
CUST_00700,2023-12-18,USA,42,F,At-Risk
CUST_00701,2024-01-24,USA,33,F,At-Risk
CUST_00702,2023-02-07,UK,28,F,New
CUST_00703,2023-09-03,Germany,69,M,New
CUST_00704,2023-04-09,USA,43,F,At-Risk
CUST_00705,2023-02-16,Australia,45,F,New
CUST_00706,2024-12-23,USA,51,M,New
CUST_00707,2023-08-24,Canada,20,F,At-Risk
CUST_00708,2024-08-14,USA,59,M,New
CUST_00709,2023-07-05,France,18,M,Regular
CUST_00710,2024-05-12,Australia,28,M,Regular
CUST_00711,2024-07-08,USA,32,F,VIP
CUST_00712,2024-03-10,Japan,44,F,New
CUST_00713,2023-12-11,UK,40,M,At-Risk
CUST_00714,2023-10-28,Australia,35,F,Regular
CUST_00715,2023-09-12,France,37,M,Regular
CUST_00716,2024-11-09,USA,26,F,New
CUST_00717,2024-08-29,USA,20,F,New
CUST_00718,2024-12-05,USA,46,F,Regular
CUST_00719,2023-04-01,USA,46,F,Regular
CUST_00720,2024-06-17,USA,57,M,At-Risk
CUST_00721,2024-11-15,USA,28,F,Regular
CUST_00722,2023-05-13,UK,46,F,Regular
CUST_00723,2023-02-18,Brazil,34,M,Regular
CUST_00724,2024-06-25,USA,52,F,VIP
CUST_00725,2024-02-24,USA,50,F,Regular
CUST_00726,2024-09-06,France,40,M,New
CUST_00727,2023-04-13,USA,33,F,At-Risk
CUST_00728,2024-08-03,USA,49,F,Regular
CUST_00729,2023-05-28,USA,45,F,Regular
CUST_00730,2023-04-30,Australia,29,M,Regular
CUST_00731,2023-04-30,Canada,22,M,Regular
CUST_00732,2024-08-17,UK,34,M,New
CUST_00733,2024-04-30,France,56,F,New
CUST_00734,2024-01-17,Germany,51,F,VIP
CUST_00735,2023-09-19,France,24,F,New
CUST_00736,2024-10-02,France,23,M,Regular
CUST_00737,2023-10-14,France,53,M,New
CUST_00738,2024-08-19,USA,24,F,New
CUST_00739,2023-11-17,USA,44,F,New
CUST_00740,2023-10-03,UK,30,F,Regular
CUST_00741,2023-12-04,Canada,57,F,Regular
CUST_00742,2023-08-09,Germany,28,F,New
CUST_00743,2024-06-29,Canada,51,F,New
CUST_00744,2024-01-02,Japan,40,F,At-Risk
CUST_00745,2023-06-19,USA,41,M,Regular
CUST_00746,2024-10-18,France,18,F,VIP
CUST_00747,2023-10-08,France,18,F,At-Risk
CUST_00748,2024-02-01,Japan,35,M,At-Risk
CUST_00749,2024-10-23,Japan,40,M,At-Risk
CUST_00750,2024-03-31,France,24,M,New
CUST_00751,2023-03-27,USA,24,F,At-Risk
CUST_00752,2024-11-17,Brazil,44,M,VIP
CUST_00753,2024-04-03,USA,44,M,VIP
CUST_00754,2023-09-02,Brazil,36,F,New
CUST_00755,2023-04-12,Australia,47,M,At-Risk
CUST_00756,2024-08-02,UK,23,F,VIP
CUST_00757,2024-03-28,France,33,F,VIP
CUST_00758,2024-01-25,UK,57,F,New
CUST_00759,2024-10-14,UK,38,M,New
CUST_00760,2024-07-29,USA,39,M,At-Risk
CUST_00761,2023-04-21,Brazil,65,M,Regular
CUST_00762,2023-08-16,Australia,21,F,New
CUST_00763,2023-07-01,Australia,47,F,VIP
CUST_00764,2024-06-27,USA,57,M,New
CUST_00765,2023-01-25,Canada,34,F,Regular
CUST_00766,2024-02-21,Brazil,48,M,New
CUST_00767,2024-07-10,USA,26,Other,New
CUST_00768,2024-10-02,USA,29,F,New
CUST_00769,2023-09-07,USA,42,F,New
CUST_00770,2024-08-22,Australia,47,F,New
CUST_00771,2023-03-22,France,51,F,Regular
CUST_00772,2024-09-09,Brazil,56,F,At-Risk
CUST_00773,2023-04-04,USA,37,F,Regular
CUST_00774,2023-10-18,France,52,F,New
CUST_00775,2024-08-05,USA,33,F,New
CUST_00776,2023-04-20,UK,48,F,VIP
CUST_00777,2023-06-17,France,40,F,At-Risk
CUST_00778,2024-06-11,USA,43,F,New
CUST_00779,2024-06-09,Canada,43,F,New
CUST_00780,2024-04-13,USA,18,M,Regular
CUST_00781,2024-05-21,France,24,M,VIP
CUST_00782,2024-02-01,UK,39,M,Regular
CUST_00783,2023-07-03,Germany,18,F,Regular
CUST_00784,2023-09-10,USA,47,M,Regular
CUST_00785,2023-05-13,USA,48,Other,At-Risk
CUST_00786,2024-10-25,Australia,41,F,New
CUST_00787,2024-03-01,USA,24,F,At-Risk
CUST_00788,2023-10-20,Brazil,54,M,New
CUST_00789,2023-12-04,Japan,62,F,Regular
CUST_00790,2024-11-22,USA,39,F,Regular
CUST_00791,2023-04-22,USA,44,F,Regular
CUST_00792,2024-03-03,France,40,M,Regular
CUST_00793,2024-01-05,Japan,44,F,New
CUST_00794,2024-03-22,Australia,36,F,New
CUST_00795,2023-01-14,Germany,37,F,Regular
CUST_00796,2024-09-28,Brazil,48,F,Regular
CUST_00797,2024-11-11,USA,66,F,New
CUST_00798,2024-02-17,Japan,21,Other,At-Risk
CUST_00799,2024-05-23,Japan,36,F,New
CUST_00800,2024-11-04,USA,23,Other,Regular
CUST_00801,2024-05-31,USA,57,F,New
CUST_00802,2023-04-22,USA,30,M,Regular
CUST_00803,2024-02-25,USA,20,M,New
CUST_00804,2024-03-18,Brazil,45,M,Regular
CUST_00805,2023-11-06,UK,58,M,New
CUST_00806,2024-06-21,USA,45,M,New
CUST_00807,2024-11-13,USA,40,M,VIP
CUST_00808,2024-11-06,Japan,42,F,Regular
CUST_00809,2023-11-26,France,54,M,New
CUST_00810,2023-03-24,UK,27,M,New
CUST_00811,2024-12-19,USA,36,F,At-Risk
CUST_00812,2024-09-04,Japan,32,F,New
CUST_00813,2023-04-02,Canada,23,Other,At-Risk
CUST_00814,2024-11-03,USA,34,F,Regular
CUST_00815,2024-09-27,USA,51,M,New
CUST_00816,2024-01-14,USA,44,M,Regular
CUST_00817,2024-03-07,USA,45,M,At-Risk
CUST_00818,2023-10-19,Germany,39,M,New
CUST_00819,2023-02-09,Australia,44,M,Regular
CUST_00820,2023-09-02,UK,28,Other,Regular
CUST_00821,2024-08-09,Canada,34,M,At-Risk
CUST_00822,2023-01-04,UK,40,M,Regular
CUST_00823,2023-09-01,France,41,M,New
CUST_00824,2023-10-18,Brazil,41,F,New
CUST_00825,2024-01-28,USA,36,M,New
CUST_00826,2024-11-02,UK,33,M,New
CUST_00827,2023-09-10,France,75,M,New
CUST_00828,2023-09-11,USA,48,M,Regular
CUST_00829,2024-06-22,UK,42,M,New
CUST_00830,2023-11-27,Germany,35,F,New
CUST_00831,2023-06-13,Japan,32,M,Regular
CUST_00832,2023-11-27,UK,36,F,New
CUST_00833,2023-04-13,Brazil,41,F,New
CUST_00834,2023-05-09,UK,18,F,New
CUST_00835,2023-12-30,Brazil,19,M,New
CUST_00836,2023-11-02,Germany,30,M,VIP
CUST_00837,2024-10-29,Canada,40,M,Regular
CUST_00838,2023-09-22,UK,35,F,New
CUST_00839,2024-02-28,Germany,55,F,New
CUST_00840,2024-04-06,France,20,M,New
CUST_00841,2023-01-10,UK,28,F,Regular
CUST_00842,2024-04-29,USA,56,F,Regular
CUST_00843,2023-05-10,USA,39,F,Regular
CUST_00844,2024-12-02,USA,48,M,New
CUST_00845,2023-04-19,Canada,62,F,New
CUST_00846,2023-10-30,USA,29,M,Regular
CUST_00847,2023-03-04,USA,36,F,At-Risk
CUST_00848,2024-12-28,Brazil,34,M,At-Risk
CUST_00849,2024-01-02,USA,18,M,New
CUST_00850,2024-03-10,Germany,34,F,Regular
CUST_00851,2023-02-18,USA,48,F,Regular
CUST_00852,2024-07-01,Australia,44,M,At-Risk
CUST_00853,2023-06-03,Canada,45,M,New
CUST_00854,2024-10-17,Canada,33,F,Regular
CUST_00855,2023-05-30,UK,30,F,New
CUST_00856,2023-05-20,Brazil,53,F,Regular
CUST_00857,2023-01-27,USA,32,Other,New
CUST_00858,2023-12-11,USA,41,M,VIP
CUST_00859,2024-02-17,USA,39,F,At-Risk
CUST_00860,2023-02-17,Germany,55,F,New
CUST_00861,2024-07-20,UK,49,F,Regular
CUST_00862,2023-11-27,Germany,22,M,New
CUST_00863,2024-01-18,USA,23,F,Regular
CUST_00864,2023-11-18,UK,44,F,New
CUST_00865,2023-10-20,France,37,F,New
CUST_00866,2024-02-13,UK,32,F,At-Risk
CUST_00867,2023-04-24,Brazil,50,F,New
CUST_00868,2023-05-13,USA,40,F,Regular
CUST_00869,2024-09-21,Brazil,38,M,At-Risk
CUST_00870,2024-11-21,Germany,47,M,At-Risk
CUST_00871,2023-09-30,USA,33,F,VIP
CUST_00872,2023-07-17,USA,56,F,New
CUST_00873,2024-04-15,France,28,M,VIP
CUST_00874,2023-10-26,Canada,45,F,New
CUST_00875,2023-01-19,UK,55,M,At-Risk
CUST_00876,2023-04-24,USA,21,M,Regular
CUST_00877,2024-06-06,Canada,33,F,VIP
CUST_00878,2024-04-26,France,51,F,New
CUST_00879,2023-01-20,UK,51,M,Regular
CUST_00880,2023-06-12,UK,35,F,VIP
CUST_00881,2023-06-18,USA,29,F,At-Risk
CUST_00882,2024-05-05,France,49,F,New
CUST_00883,2023-01-15,UK,52,M,At-Risk
CUST_00884,2023-03-17,Japan,24,F,New
CUST_00885,2024-08-06,UK,23,M,Regular
CUST_00886,2023-05-11,UK,40,M,Regular
CUST_00887,2024-04-21,Germany,45,F,New
CUST_00888,2023-06-23,Australia,34,F,New
CUST_00889,2023-03-14,Brazil,46,M,VIP
CUST_00890,2023-06-27,UK,29,F,New
CUST_00891,2024-06-11,France,18,F,New
CUST_00892,2024-09-16,Germany,32,F,VIP
CUST_00893,2024-08-29,UK,38,F,VIP
CUST_00894,2023-10-17,USA,34,M,Regular
CUST_00895,2024-05-02,UK,24,F,New
CUST_00896,2023-05-30,USA,18,M,New
CUST_00897,2023-08-02,Australia,31,F,Regular
CUST_00898,2024-10-16,USA,48,M,Regular
CUST_00899,2023-01-10,Australia,53,M,Regular
CUST_00900,2023-03-04,Germany,52,F,VIP
CUST_00901,2023-06-01,France,28,M,Regular
CUST_00902,2023-01-20,Germany,24,M,New
CUST_00903,2023-05-13,USA,43,F,At-Risk
CUST_00904,2024-03-01,UK,45,F,Regular
CUST_00905,2023-11-04,USA,42,F,Regular
CUST_00906,2024-10-13,France,18,M,At-Risk
CUST_00907,2024-08-19,UK,27,M,At-Risk
CUST_00908,2023-09-07,Brazil,37,M,Regular
CUST_00909,2023-07-09,USA,43,F,New
CUST_00910,2023-10-05,USA,47,F,At-Risk
CUST_00911,2024-03-06,UK,39,M,Regular
CUST_00912,2023-07-15,Australia,41,M,Regular
CUST_00913,2024-03-31,France,39,M,Regular
CUST_00914,2023-10-26,UK,46,M,Regular
CUST_00915,2024-02-07,Germany,41,M,At-Risk
CUST_00916,2023-11-15,USA,38,F,Regular
CUST_00917,2023-08-03,Japan,34,M,VIP
CUST_00918,2024-11-23,France,38,F,VIP
CUST_00919,2024-07-11,USA,43,F,VIP
CUST_00920,2023-04-13,Germany,41,M,Regular
CUST_00921,2024-09-25,USA,42,F,At-Risk
CUST_00922,2023-12-22,Japan,54,F,New
CUST_00923,2024-10-15,USA,41,M,New
CUST_00924,2024-08-06,France,30,F,VIP
CUST_00925,2023-11-07,USA,48,M,Regular
CUST_00926,2023-01-17,France,21,F,New
CUST_00927,2023-07-16,Brazil,25,F,New
CUST_00928,2024-01-31,France,42,F,New
CUST_00929,2024-04-07,Germany,44,F,VIP
CUST_00930,2023-07-08,Canada,23,F,Regular
CUST_00931,2023-04-12,USA,33,F,New
CUST_00932,2024-09-01,USA,30,F,VIP
CUST_00933,2024-12-19,USA,32,M,New
CUST_00934,2024-01-19,Japan,49,F,VIP
CUST_00935,2023-05-06,UK,46,M,Regular
CUST_00936,2023-07-18,Brazil,37,M,Regular
CUST_00937,2023-01-14,France,31,F,New
CUST_00938,2024-10-29,USA,21,M,New
CUST_00939,2023-03-27,USA,55,M,VIP
CUST_00940,2024-02-25,USA,45,F,New
CUST_00941,2023-07-20,UK,29,M,At-Risk
CUST_00942,2024-02-09,USA,46,M,Regular
CUST_00943,2024-04-20,USA,37,F,Regular
CUST_00944,2024-08-28,Canada,34,F,Regular
CUST_00945,2023-05-31,Japan,43,F,New
CUST_00946,2023-01-09,USA,29,F,Regular
CUST_00947,2023-04-10,USA,33,F,At-Risk
CUST_00948,2024-10-19,USA,39,F,New
CUST_00949,2024-09-29,France,32,F,Regular
CUST_00950,2024-03-12,Canada,46,F,Regular
CUST_00951,2024-03-14,USA,60,F,Regular
CUST_00952,2024-04-30,USA,28,M,New
CUST_00953,2023-05-09,Brazil,18,M,Regular
CUST_00954,2024-10-29,Germany,18,M,At-Risk
CUST_00955,2023-11-02,USA,36,F,New
CUST_00956,2023-10-07,France,30,M,Regular
CUST_00957,2024-01-14,USA,40,F,Regular
CUST_00958,2023-02-04,UK,39,F,Regular
CUST_00959,2023-05-02,Brazil,18,F,Regular
CUST_00960,2024-06-22,Brazil,18,M,Regular
CUST_00961,2023-03-02,UK,41,F,New
CUST_00962,2024-03-16,Australia,39,M,At-Risk
CUST_00963,2023-06-29,UK,32,F,VIP
CUST_00964,2023-10-12,Brazil,18,F,New
CUST_00965,2023-07-30,UK,43,M,Regular
CUST_00966,2023-09-17,Canada,53,F,VIP
CUST_00967,2024-06-08,Australia,41,M,At-Risk
CUST_00968,2023-08-05,USA,27,Other,At-Risk
CUST_00969,2024-02-18,Australia,38,M,At-Risk
CUST_00970,2023-12-14,Canada,21,M,New
CUST_00971,2024-04-29,Brazil,50,M,At-Risk
CUST_00972,2024-11-14,USA,38,M,At-Risk
CUST_00973,2024-06-18,Brazil,18,F,New
CUST_00974,2023-06-06,Canada,34,F,New
CUST_00975,2023-01-23,USA,43,F,Regular
CUST_00976,2023-07-11,Australia,34,M,Regular
CUST_00977,2024-03-10,USA,34,M,New
CUST_00978,2023-02-07,USA,23,F,New
CUST_00979,2023-12-29,Germany,44,M,New
CUST_00980,2024-03-11,Germany,30,F,Regular
CUST_00981,2023-09-01,France,18,F,New
CUST_00982,2024-07-16,USA,33,M,VIP
CUST_00983,2023-03-19,Japan,49,F,New
CUST_00984,2023-02-24,USA,33,F,At-Risk
CUST_00985,2024-06-15,USA,58,F,At-Risk
CUST_00986,2023-12-28,USA,43,M,At-Risk
CUST_00987,2024-05-17,Germany,42,M,Regular
CUST_00988,2023-11-14,Australia,36,M,New
CUST_00989,2023-06-29,France,37,M,Regular
CUST_00990,2024-08-20,Canada,34,M,New
CUST_00991,2024-08-06,USA,34,F,At-Risk
CUST_00992,2024-05-22,Germany,44,F,New
CUST_00993,2023-07-18,UK,26,F,Regular
CUST_00994,2024-03-06,UK,25,M,VIP
CUST_00995,2023-09-21,USA,24,F,At-Risk
CUST_00996,2023-03-08,France,62,M,VIP
CUST_00997,2024-10-31,Germany,44,F,Regular
CUST_00998,2023-04-10,Brazil,41,F,Regular
CUST_00999,2024-11-24,UK,25,F,Regular
CUST_01000,2023-11-22,USA,45,Other,New
CUST_01001,2023-05-16,France,36,F,At-Risk
CUST_01002,2024-01-31,USA,40,M,Regular
CUST_01003,2024-09-29,Canada,26,M,New
CUST_01004,2024-06-18,Germany,39,M,At-Risk
CUST_01005,2024-08-11,USA,32,M,Regular
CUST_01006,2024-04-25,Japan,28,F,At-Risk
CUST_01007,2024-05-20,Germany,46,M,At-Risk
CUST_01008,2024-09-11,USA,19,F,VIP
CUST_01009,2023-07-02,France,44,M,New
CUST_01010,2023-12-24,USA,46,M,New
CUST_01011,2023-06-11,Brazil,27,F,At-Risk
CUST_01012,2024-12-21,Brazil,28,M,At-Risk
CUST_01013,2024-11-20,Japan,35,F,Regular
CUST_01014,2023-01-29,Germany,41,F,Regular
CUST_01015,2024-05-30,UK,36,M,New
CUST_01016,2024-11-06,Brazil,43,F,At-Risk
CUST_01017,2023-05-12,USA,59,M,New
CUST_01018,2024-02-19,Germany,31,F,New
CUST_01019,2024-10-30,Germany,18,F,Regular
CUST_01020,2023-01-25,USA,47,M,New
CUST_01021,2024-05-24,UK,58,F,At-Risk
CUST_01022,2023-08-06,Canada,42,M,New
CUST_01023,2024-11-05,Canada,24,F,New
CUST_01024,2024-12-09,USA,36,F,Regular
CUST_01025,2024-11-20,USA,24,F,Regular
CUST_01026,2023-12-13,USA,45,F,New
CUST_01027,2024-09-21,Canada,21,M,Regular
CUST_01028,2024-09-08,USA,34,Other,Regular
CUST_01029,2023-08-21,France,25,M,At-Risk
CUST_01030,2024-08-28,USA,39,F,New
CUST_01031,2023-01-28,France,33,M,At-Risk
CUST_01032,2024-03-11,UK,40,Other,Regular
CUST_01033,2023-06-17,Brazil,38,F,New
CUST_01034,2023-03-30,USA,26,F,New
CUST_01035,2023-02-26,France,45,M,Regular
CUST_01036,2024-05-23,USA,37,F,New
CUST_01037,2023-09-06,France,26,F,New
CUST_01038,2024-06-13,Canada,64,F,New
CUST_01039,2023-02-17,USA,43,M,Regular
CUST_01040,2023-08-19,Canada,36,F,Regular
CUST_01041,2024-01-29,Germany,54,M,New
CUST_01042,2024-07-31,USA,60,M,Regular
CUST_01043,2023-08-21,UK,36,M,VIP
CUST_01044,2024-04-01,USA,42,M,New
CUST_01045,2024-10-08,France,26,M,At-Risk
CUST_01046,2024-03-25,Brazil,36,M,Regular
CUST_01047,2023-06-20,USA,35,M,At-Risk
CUST_01048,2023-01-18,Germany,40,F,New
CUST_01049,2024-09-27,Brazil,41,F,At-Risk
CUST_01050,2023-01-16,Australia,44,M,Regular
CUST_01051,2024-09-30,Germany,40,F,Regular
CUST_01052,2024-01-22,Australia,23,F,Regular
CUST_01053,2024-11-16,Germany,26,F,New
CUST_01054,2024-08-06,UK,31,M,At-Risk
CUST_01055,2024-12-29,Canada,34,M,Regular
CUST_01056,2023-09-14,UK,50,Other,New
CUST_01057,2024-07-14,UK,24,M,New
CUST_01058,2023-10-21,UK,33,M,New
CUST_01059,2023-12-17,Canada,49,M,Regular
CUST_01060,2024-04-03,Canada,34,M,Regular
CUST_01061,2024-09-29,UK,43,Other,Regular
CUST_01062,2024-12-19,USA,36,M,New
CUST_01063,2024-07-14,UK,41,F,Regular
CUST_01064,2023-11-01,Germany,35,Other,Regular
CUST_01065,2023-11-04,USA,46,F,New
CUST_01066,2024-06-22,Brazil,19,M,New
CUST_01067,2023-06-24,UK,33,M,New
CUST_01068,2023-03-22,USA,41,F,At-Risk
CUST_01069,2023-09-16,USA,44,M,Regular
CUST_01070,2023-07-29,USA,55,F,At-Risk
CUST_01071,2023-08-05,Australia,33,M,New
CUST_01072,2023-06-20,USA,55,F,At-Risk
CUST_01073,2023-01-31,USA,30,F,Regular
CUST_01074,2023-01-14,UK,53,F,Regular
CUST_01075,2024-12-22,USA,47,F,New
CUST_01076,2023-11-09,USA,27,M,Regular
CUST_01077,2023-10-08,USA,41,M,At-Risk
CUST_01078,2024-05-11,Germany,37,M,New
CUST_01079,2023-06-09,Germany,45,M,New
CUST_01080,2024-11-24,UK,35,F,Regular
CUST_01081,2024-07-28,UK,34,M,At-Risk
CUST_01082,2023-03-07,Japan,54,M,Regular
CUST_01083,2023-11-01,UK,36,Other,New
CUST_01084,2024-10-03,USA,47,M,Regular
CUST_01085,2024-11-20,USA,35,F,New
CUST_01086,2023-12-08,UK,57,M,At-Risk
CUST_01087,2024-03-23,Brazil,29,M,VIP
CUST_01088,2023-05-02,USA,30,F,Regular
CUST_01089,2024-12-24,France,56,F,New
CUST_01090,2023-06-19,USA,32,M,At-Risk
CUST_01091,2024-11-19,UK,57,M,Regular
CUST_01092,2024-04-19,Brazil,48,M,At-Risk
CUST_01093,2024-03-19,USA,36,M,Regular
CUST_01094,2024-01-10,Germany,18,M,VIP
CUST_01095,2023-06-18,USA,37,F,VIP
CUST_01096,2023-05-09,Brazil,39,M,New
CUST_01097,2023-06-10,USA,52,M,At-Risk
CUST_01098,2023-05-17,Canada,57,F,New
CUST_01099,2024-07-23,USA,29,M,VIP
CUST_01100,2023-09-13,Canada,47,M,At-Risk
CUST_01101,2023-02-12,UK,47,Other,New
CUST_01102,2024-12-08,Brazil,50,M,Regular
CUST_01103,2024-10-07,USA,43,F,Regular
CUST_01104,2024-11-08,Australia,18,M,VIP
CUST_01105,2024-12-27,USA,36,M,At-Risk
CUST_01106,2023-05-07,USA,24,M,Regular
CUST_01107,2023-10-17,UK,35,M,VIP
CUST_01108,2024-07-07,USA,49,M,New
CUST_01109,2024-05-23,USA,41,M,New
CUST_01110,2023-04-23,Australia,51,F,Regular
CUST_01111,2024-08-18,Japan,42,F,Regular
CUST_01112,2023-06-13,UK,22,M,New
CUST_01113,2023-06-13,Australia,18,F,Regular
CUST_01114,2024-01-27,Germany,39,F,New
CUST_01115,2024-03-08,USA,35,F,VIP
CUST_01116,2024-02-28,France,26,M,New
CUST_01117,2023-03-08,France,18,F,Regular
